Children,Income,Amount
4,52600,1290.0
4,52700,1292.0
4,52800,1295.0
4,52900,1297.0
4,53000,1299.0
4,53100,1301.0
4,53200,1303.0
4,53300,1306.0
4,53400,1308.0
4,53500,1310.0
4,53600,1312.0
4,53700,1314.0
4,53800,1316.0
4,53900,1319.0
4,54000,1321.0
4,54100,1323.0
4,54200,1326.0
4,54300,1328.0
4,54400,1330.0
4,54500,1332.0
4,54600,1335.0
4,54700,1337.0
4,54800,1339.0
4,54900,1341.0
4,55000,1344.0
4,55100,1346.0
4,55200,1349.0
4,55300,1351.0
4,55400,1353.0
4,55500,1356.0
4,55600,1358.0
4,55700,1360.0
4,55800,1362.0
4,55900,1365.0
4,56000,1367.0
4,56100,1369.0
4,56200,1372.0
4,56300,1374.0
4,56400,1376.0
4,56500,1379.0
4,56600,1381.0
4,56700,1383.0
4,56800,1386.0
4,56900,1388.0
4,57000,1391.0
4,57100,1393.0
4,57200,1396.0
4,57300,1398.0
4,57400,1401.0
4,57500,1403.0
4,57600,1405.0
4,57700,1408.0
4,57800,1410.0
4,57900,1413.0
4,58000,1415.0
4,58100,1417.0
4,58200,1420.0
4,58300,1422.0
4,58400,1424.0
4,58500,1427.0
4,58600,1429.0
4,58700,1431.0
4,58800,1434.0
4,58900,1436.0
4,59000,1438.0
4,59100,1440.0
4,59200,1443.0
4,59300,1445.0
4,59400,1448.0
4,59500,1450.0
4,59600,1452.0
4,59700,1455.0
4,59800,1457.0
4,59900,1459.0
4,60000,1462.0
4,60100,1464.0
4,60200,1467.0
4,60300,1469.0
4,60400,1471.0
4,60500,1474.0
4,60600,1476.0
4,60700,1478.0
4,60800,1481.0
4,60900,1483.0
4,61000,1485.0
4,61100,1487.0
4,61200,1490.0
4,61300,1492.0
4,61400,1494.0
4,61500,1497.0
4,61600,1499.0
4,61700,1502.0
4,61800,1504.0
4,61900,1506.0
4,62000,1509.0
4,62100,1511.0
4,62200,1514.0
4,62300,1516.0
4,62400,1518.0
4,62500,1521.0
4,62600,1523.0
4,62700,1525.0
4,62800,1527.0
4,62900,1530.0
4,63000,1532.0
4,63100,1534.0
4,63200,1537.0
4,63300,1539.0
4,63400,1541.0
4,63500,1544.0
4,63600,1546.0
4,63700,1548.0
4,63800,1551.0
4,63900,1553.0
4,64000,1556.0
4,64100,1558.0
4,64200,1561.0
4,64300,1563.0
4,64400,1566.0
4,64500,1568.0
4,64600,1570.0
4,64700,1573.0
4,64800,1575.0
4,64900,1578.0
4,65000,1580.0
4,65100,1582.0
4,65200,1585.0
4,65300,1587.0
4,65400,1589.0
4,65500,1592.0
4,65600,1594.0
4,65700,1596.0
4,65800,1599.0
4,65900,1601.0
4,66000,1603.0
4,66100,1605.0
4,66200,1608.0
4,66300,1610.0
4,66400,1613.0
4,66500,1615.0
4,66600,1617.0
4,66700,1620.0
4,66800,1622.0
4,66900,1624.0
4,67000,1627.0
4,67100,1629.0
4,67200,1632.0
4,67300,1634.0
4,67400,1636.0
4,67500,1639.0
4,67600,1641.0
4,67700,1643.0
4,67800,1646.0
4,67900,1648.0
4,68000,1650.0
4,68100,1652.0
4,68200,1655.0
4,68300,1657.0
4,68400,1659.0
4,68500,1662.0
4,68600,1664.0
4,68700,1667.0
4,68800,1669.0
4,68900,1671.0
4,69000,1674.0
4,69100,1676.0
4,69200,1679.0
4,69300,1681.0
4,69400,1683.0
4,69500,1686.0
4,69600,1688.0
4,69700,1690.0
4,69800,1692.0
4,69900,1695.0
4,70000,1697.0
4,70100,1699.0
4,70200,1702.0
4,70300,1704.0
4,70400,1706.0
4,70500,1709.0
4,70600,1711.0
4,70700,1713.0
4,70800,1716.0
4,70900,1718.0
4,71000,1721.0
4,71100,1723.0
4,71200,1726.0
4,71300,1728.0
4,71400,1731.0
4,71500,1733.0
4,71600,1735.0
4,71700,1738.0
4,71800,1740.0
4,71900,1743.0
4,72000,1745.0
4,72100,1747.0
4,72200,1750.0
4,72300,1752.0
4,72400,1754.0
4,72500,1757.0
4,72600,1759.0
4,72700,1761.0
4,72800,1764.0
4,72900,1766.0
4,73000,1768.0
4,73100,1770.0
4,73200,1773.0
4,73300,1775.0
4,73400,1778.0
4,73500,1780.0
4,73600,1782.0
4,73700,1785.0
4,73800,1787.0
4,73900,1789.0
4,74000,1792.0
4,74100,1794.0
4,74200,1797.0
4,74300,1799.0
4,74400,1801.0
4,74500,1804.0
4,74600,1806.0
4,74700,1808.0
4,74800,1811.0
4,74900,1813.0
4,75000,1815.0
4,75100,1817.0
4,75200,1820.0
4,75300,1822.0
4,75400,1824.0
4,75500,1827.0
4,75600,1829.0
4,75700,1832.0
4,75800,1834.0
4,75900,1836.0
4,76000,1839.0
4,76100,1841.0
4,76200,1844.0
4,76300,1846.0
4,76400,1848.0
4,76500,1851.0
4,76600,1853.0
4,76700,1855.0
4,76800,1857.0
4,76900,1860.0
4,77000,1862.0
4,77100,1864.0
4,77200,1867.0
4,77300,1869.0
4,77400,1871.0
4,77500,1874.0
4,77600,1876.0
4,77700,1878.0
4,77800,1880.0
4,77900,1883.0
4,78000,1885.0
4,78100,1887.0
4,78200,1889.0
4,78300,1892.0
4,78400,1894.0
4,78500,1896.0
4,78600,1898.0
4,78700,1901.0
4,78800,1903.0
4,78900,1905.0
4,79000,1907.0
4,79100,1909.0
4,79200,1912.0
4,79300,1914.0
4,79400,1916.0
4,79500,1918.0
4,79600,1921.0
4,79700,1923.0
4,79800,1925.0
4,79900,1927.0
4,80000,1930.0
4,80100,1932.0
4,80200,1935.0
4,80300,1937.0
4,80400,1939.0
4,80500,1942.0
4,80600,1944.0
4,80700,1946.0
4,80800,1948.0
4,80900,1951.0
4,81000,1953.0
4,81100,1955.0
4,81200,1957.0
4,81300,1960.0
4,81400,1962.0
4,81500,1964.0
4,81600,1966.0
4,81700,1969.0
4,81800,1971.0
4,81900,1973.0
4,82000,1975.0
4,82100,1977.0
4,82200,1980.0
4,82300,1982.0
4,82400,1984.0
4,82500,1986.0
4,82600,1989.0
4,82700,1991.0
4,82800,1993.0
4,82900,1996.0
4,83000,1998.0
4,83100,2000.0
4,83200,2002.0
4,83300,2005.0
4,83400,2007.0
4,83500,2009.0
4,83600,2011.0
4,83700,2014.0
4,83800,2016.0
4,83900,2018.0
4,84000,2020.0
4,84100,2022.0
4,84200,2025.0
4,84300,2027.0
4,84400,2029.0
4,84500,2031.0
4,84600,2034.0
4,84700,2036.0
4,84800,2038.0
4,84900,2040.0
4,85000,2043.0
4,85100,2045.0
4,85200,2048.0
4,85300,2050.0
4,85400,2052.0
4,85500,2054.0
4,85600,2057.0
4,85700,2059.0
4,85800,2061.0
4,85900,2064.0
4,86000,2066.0
4,86100,2068.0
4,86200,2070.0
4,86300,2073.0
4,86400,2075.0
4,86500,2077.0
4,86600,2079.0
4,86700,2082.0
4,86800,2084.0
4,86900,2086.0
4,87000,2088.0
4,87100,2090.0
4,87200,2093.0
4,87300,2095.0
4,87400,2097.0
4,87500,2099.0
4,87600,2102.0
4,87700,2104.0
4,87800,2106.0
4,87900,2108.0
4,88000,2111.0
4,88100,2113.0
4,88200,2115.0
4,88300,2118.0
4,88400,2120.0
4,88500,2122.0
4,88600,2124.0
4,88700,2126.0
4,88800,2129.0
4,88900,2131.0
4,89000,2133.0
4,89100,2135.0
4,89200,2137.0
4,89300,2140.0
4,89400,2142.0
4,89500,2144.0
4,89600,2146.0
4,89700,2148.0
4,89800,2151.0
4,89900,2153.0
4,90000,2155.0
4,90100,2157.0
4,90200,2159.0
4,90300,2161.0
4,90400,2163.0
4,90500,2165.0
4,90600,2168.0
4,90700,2170.0
4,90800,2172.0
4,90900,2174.0
4,91000,2176.0
4,91100,2178.0
4,91200,2180.0
4,91300,2182.0
4,91400,2184.0
4,91500,2186.0
4,91600,2188.0
4,91700,2190.0
4,91800,2193.0
4,91900,2195.0
4,92000,2197.0
4,92100,2199.0
4,92200,2201.0
4,92300,2203.0
4,92400,2205.0
4,92500,2207.0
4,92600,2209.0
4,92700,2211.0
4,92800,2213.0
4,92900,2215.0
4,93000,2217.0
4,93100,2219.0
4,93200,2221.0
4,93300,2223.0
4,93400,2225.0
4,93500,2227.0
4,93600,2229.0
4,93700,2231.0
4,93800,2233.0
4,93900,2235.0
4,94000,2237.0
4,94100,2239.0
4,94200,2241.0
4,94300,2243.0
4,94400,2245.0
4,94500,2247.0
4,94600,2249.0
4,94700,2251.0
4,94800,2253.0
4,94900,2255.0
4,95000,2257.0
4,95100,2259.0
4,95200,2261.0
4,95300,2263.0
4,95400,2265.0
4,95500,2267.0
4,95600,2269.0
4,95700,2271.0
4,95800,2274.0
4,95900,2276.0
4,96000,2278.0
4,96100,2280.0
4,96200,2282.0
4,96300,2284.0
4,96400,2286.0
4,96500,2288.0
4,96600,2290.0
4,96700,2292.0
4,96800,2294.0
4,96900,2296.0
4,97000,2298.0
4,97100,2300.0
4,97200,2302.0
4,97300,2304.0
4,97400,2306.0
4,97500,2308.0
4,97600,2310.0
4,97700,2312.0
4,97800,2314.0
4,97900,2316.0
4,98000,2318.0
4,98100,2320.0
4,98200,2322.0
4,98300,2324.0
4,98400,2326.0
4,98500,2328.0
4,98600,2330.0
4,98700,2332.0
4,98800,2334.0
4,98900,2336.0
4,99000,2338.0
4,99100,2340.0
4,99200,2342.0
4,99300,2344.0
4,99400,2346.0
4,99500,2348.0
4,99600,2350.0
4,99700,2352.0
4,99800,2354.0
4,99900,2357.0
4,100000,2359.0
4,100100,2361.0
4,100200,2363.0
4,100300,2365.0
4,100400,2367.0
4,100500,2369.0
4,100600,2371.0
4,100700,2373.0
4,100800,2375.0
4,100900,2377.0
4,101000,2379.0
4,101100,2381.0
4,101200,2383.0
4,101300,2385.0
4,101400,2387.0
4,101500,2389.0
4,101600,2391.0
4,101700,2393.0
4,101800,2395.0
4,101900,2397.0
4,102000,2399.0
4,102100,2401.0
4,102200,2403.0
4,102300,2405.0
4,102400,2407.0
4,102500,2409.0
4,102600,2411.0
4,102700,2413.0
4,102800,2415.0
4,102900,2417.0
4,103000,2419.0
4,103100,2421.0
4,103200,2423.0
4,103300,2425.0
4,103400,2427.0
4,103500,2429.0
4,103600,2431.0
4,103700,2433.0
4,103800,2435.0
4,103900,2438.0
4,104000,2440.0
4,104100,2442.0
4,104200,2444.0
4,104300,2446.0
4,104400,2448.0
4,104500,2450.0
4,104600,2452.0
4,104700,2454.0
4,104800,2456.0
4,104900,2458.0
4,105000,2460.0
4,105100,2462.0
4,105200,2464.0
4,105300,2466.0
4,105400,2468.0
4,105500,2470.0
4,105600,2472.0
4,105700,2474.0
4,105800,2476.0
4,105900,2478.0
4,106000,2480.0
4,106100,2482.0
4,106200,2484.0
4,106300,2486.0
4,106400,2488.0
4,106500,2490.0
4,106600,2492.0
4,106700,2494.0
4,106800,2496.0
4,106900,2498.0
4,107000,2500.0
4,107100,2502.0
4,107200,2504.0
4,107300,2506.0
4,107400,2508.0
4,107500,2510.0
4,107600,2512.0
4,107700,2514.0
4,107800,2516.0
4,107900,2518.0
4,108000,2520.0
4,108100,2522.0
4,108200,2524.0
4,108300,2526.0
4,108400,2528.0
4,108500,2530.0
4,108600,2532.0
4,108700,2534.0
4,108800,2536.0
4,108900,2538.0
4,109000,2539.0
4,109100,2541.0
4,109200,2543.0
4,109300,2545.0
4,109400,2547.0
4,109500,2548.0
4,109600,2550.0
4,109700,2552.0
4,109800,2554.0
4,109900,2556.0
4,110000,2558.0
4,110100,2560.0
4,110200,2562.0
4,110300,2564.0
4,110400,2566.0
4,110500,2568.0
4,110600,2570.0
4,110700,2572.0
4,110800,2574.0
4,110900,2576.0
4,111000,2578.0
4,111100,2580.0
4,111200,2582.0
4,111300,2584.0
4,111400,2586.0
4,111500,2588.0
4,111600,2589.0
4,111700,2591.0
4,111800,2593.0
4,111900,2595.0
4,112000,2597.0
4,112100,2599.0
4,112200,2601.0
4,112300,2603.0
4,112400,2605.0
4,112500,2607.0
4,112600,2609.0
4,112700,2611.0
4,112800,2613.0
4,112900,2615.0
4,113000,2617.0
4,113100,2619.0
4,113200,2621.0
4,113300,2623.0
4,113400,2625.0
4,113500,2627.0
4,113600,2628.0
4,113700,2630.0
4,113800,2632.0
4,113900,2634.0
4,114000,2636.0
4,114100,2638.0
4,114200,2640.0
4,114300,2642.0
4,114400,2644.0
4,114500,2646.0
4,114600,2648.0
4,114700,2650.0
4,114800,2652.0
4,114900,2654.0
4,115000,2656.0
4,115100,2658.0
4,115200,2660.0
4,115300,2662.0
4,115400,2664.0
4,115500,2666.0
4,115600,2668.0
4,115700,2669.0
4,115800,2671.0
4,115900,2673.0
4,116000,2675.0
4,116100,2677.0
4,116200,2679.0
4,116300,2681.0
4,116400,2683.0
4,116500,2685.0
4,116600,2687.0
4,116700,2689.0
4,116800,2691.0
4,116900,2693.0
4,117000,2695.0
4,117100,2697.0
4,117200,2699.0
4,117300,2701.0
4,117400,2703.0
4,117500,2705.0
4,117600,2707.0
4,117700,2708.0
4,117800,2710.0
4,117900,2712.0
4,118000,2714.0
4,118100,2716.0
4,118200,2718.0
4,118300,2720.0
4,118400,2722.0
4,118500,2724.0
4,118600,2726.0
4,118700,2728.0
4,118800,2730.0
4,118900,2732.0
4,119000,2734.0
4,119100,2736.0
4,119200,2738.0
4,119300,2740.0
4,119400,2742.0
4,119500,2744.0
4,119600,2746.0
4,119700,2748.0
4,119800,2749.0
4,119900,2751.0
4,120000,2753.0
4,120100,2755.0
4,120200,2757.0
4,120300,2759.0
4,120400,2761.0
4,120500,2763.0
4,120600,2765.0
4,120700,2767.0
4,120800,2769.0
4,120900,2771.0
4,121000,2773.0
4,121100,2775.0
4,121200,2777.0
4,121300,2779.0
4,121400,2781.0
4,121500,2783.0
4,121600,2785.0
4,121700,2787.0
4,121800,2789.0
4,121900,2790.0
4,122000,2792.0
4,122100,2794.0
4,122200,2796.0
4,122300,2798.0
4,122400,2800.0
4,122500,2802.0
4,122600,2804.0
4,122700,2806.0
4,122800,2808.0
4,122900,2810.0
4,123000,2812.0
4,123100,2814.0
4,123200,2816.0
4,123300,2818.0
4,123400,2820.0
4,123500,2822.0
4,123600,2824.0
4,123700,2826.0
4,123800,2828.0
4,123900,2829.0
4,124000,2831.0
4,124100,2833.0
4,124200,2835.0
4,124300,2837.0
4,124400,2839.0
4,124500,2840.0
4,124600,2842.0
4,124700,2844.0
4,124800,2846.0
4,124900,2848.0
4,125000,2850.0
4,125100,2852.0
4,125200,2854.0
4,125300,2856.0
4,125400,2858.0
4,125500,2860.0
4,125600,2862.0
4,125700,2864.0
4,125800,2866.0
4,125900,2868.0
4,126000,2870.0
4,126100,2872.0
4,126200,2874.0
4,126300,2876.0
4,126400,2878.0
4,126500,2880.0
4,126600,2881.0
4,126700,2883.0
4,126800,2885.0
4,126900,2887.0
4,127000,2889.0
4,127100,2891.0
4,127200,2893.0
4,127300,2895.0
4,127400,2897.0
4,127500,2899.0
4,127600,2901.0
4,127700,2903.0
4,127800,2905.0
4,127900,2907.0
4,128000,2909.0
4,128100,2911.0
4,128200,2913.0
4,128300,2915.0
4,128400,2917.0
4,128500,2919.0
4,128600,2920.0
4,128700,2922.0
4,128800,2924.0
4,128900,2926.0
4,129000,2928.0
4,129100,2930.0
4,129200,2932.0
4,129300,2934.0
4,129400,2936.0
4,129500,2938.0
4,129600,2940.0
4,129700,2942.0
4,129800,2944.0
4,129900,2946.0
4,130000,2948.0
4,130100,2950.0
4,130200,2952.0
4,130300,2954.0
4,130400,2956.0
4,130500,2958.0
4,130600,2960.0
4,130700,2961.0
4,130800,2963.0
4,130900,2965.0
4,131000,2967.0
4,131100,2969.0
4,131200,2971.0
4,131300,2973.0
4,131400,2975.0
4,131500,2977.0
4,131600,2979.0
4,131700,2981.0
4,131800,2983.0
4,131900,2985.0
4,132000,2987.0
4,132100,2989.0
4,132200,2991.0
4,132300,2993.0
4,132400,2995.0
4,132500,2997.0
4,132600,2999.0
4,132700,3000.0
4,132800,3002.0
4,132900,3004.0
4,133000,3006.0
4,133100,3008.0
4,133200,3010.0
4,133300,3012.0
4,133400,3014.0
4,133500,3016.0
4,133600,3018.0
4,133700,3020.0
4,133800,3022.0
4,133900,3024.0
4,134000,3026.0
4,134100,3028.0
4,134200,3030.0
4,134300,3032.0
4,134400,3034.0
4,134500,3036.0
4,134600,3038.0
4,134700,3040.0
4,134800,3041.0
4,134900,3043.0
4,135000,3045.0
4,135100,3047.0
4,135200,3049.0
4,135300,3051.0
4,135400,3053.0
4,135500,3055.0
4,135600,3057.0
4,135700,3059.0
4,135800,3061.0
4,135900,3063.0
4,136000,3065.0
4,136100,3067.0
4,136200,3069.0
4,136300,3071.0
4,136400,3073.0
4,136500,3075.0
4,136600,3077.0
4,136700,3079.0
4,136800,3080.0
4,136900,3082.0
4,137000,3084.0
4,137100,3086.0
4,137200,3088.0
4,137300,3090.0
4,137400,3092.0
4,137500,3094.0
4,137600,3096.0
4,137700,3098.0
4,137800,3100.0
4,137900,3102.0
4,138000,3104.0
4,138100,3106.0
4,138200,3108.0
4,138300,3110.0
4,138400,3112.0
4,138500,3114.0
4,138600,3116.0
4,138700,3118.0
4,138800,3120.0
4,138900,3121.0
4,139000,3123.0
4,139100,3125.0
4,139200,3127.0
4,139300,3129.0
4,139400,3131.0
4,139500,3132.0
4,139600,3134.0
4,139700,3136.0
4,139800,3138.0
4,139900,3140.0
4,140000,3142.0
4,140100,3144.0
4,140200,3146.0
4,140300,3148.0
4,140400,3149.0
4,140500,3151.0
4,140600,3153.0
4,140700,3155.0
4,140800,3157.0
4,140900,3159.0
4,141000,3161.0
4,141100,3163.0
4,141200,3165.0
4,141300,3167.0
4,141400,3168.0
4,141500,3170.0
4,141600,3172.0
4,141700,3174.0
4,141800,3176.0
4,141900,3178.0
4,142000,3180.0
4,142100,3182.0
4,142200,3184.0
4,142300,3185.0
4,142400,3187.0
4,142500,3189.0
4,142600,3191.0
4,142700,3193.0
4,142800,3195.0
4,142900,3196.0
4,143000,3198.0
4,143100,3200.0
4,143200,3202.0
4,143300,3204.0
4,143400,3205.0
4,143500,3207.0
4,143600,3209.0
4,143700,3211.0
4,143800,3213.0
4,143900,3215.0
4,144000,3217.0
4,144100,3219.0
4,144200,3221.0
4,144300,3222.0
4,144400,3224.0
4,144500,3226.0
4,149500,3318.0
4,149600,3320.0
4,149700,3322.0
4,149800,3324.0
4,149900,3326.0
4,150000,3328.0
5,12000,0.0
5,12100,13.0
5,12200,25.0
5,12300,38.0
5,12400,51.0
5,12500,64.0
5,12600,76.0
5,12700,89.0
5,12800,102.0
5,12900,114.0
5,13000,127.0
5,13100,131.0
5,13200,136.0
5,13300,140.0
5,13400,144.0
5,13500,149.0
5,13600,153.0
5,13700,157.0
5,13800,162.0
5,13900,166.0
5,14000,171.0
5,14100,175.0
5,14200,179.0
5,14300,183.0
5,14400,187.0
5,14500,191.0
5,14600,195.0
5,14700,200.0
5,14800,204.0
5,14900,208.0
5,15000,212.0
5,15100,216.0
5,15200,220.0
5,15300,224.0
5,15400,228.0
5,15500,232.0
5,15600,236.0
5,15700,240.0
5,15800,243.0
5,15900,247.0
5,16000,251.0
5,16100,255.0
5,16200,259.0
5,16300,262.0
5,16400,266.0
5,16500,270.0
5,16600,274.0
5,16700,278.0
5,16800,282.0
5,16900,285.0
5,17000,289.0
5,17100,293.0
5,17200,297.0
5,17300,300.0
5,17400,304.0
5,17500,308.0
5,17600,312.0
5,17700,316.0
5,17800,320.0
5,17900,323.0
5,18000,327.0
5,18100,331.0
5,18200,335.0
5,18300,338.0
5,18400,342.0
5,18500,346.0
5,18600,350.0
5,18700,354.0
5,18800,358.0
5,18900,361.0
5,19000,365.0
5,19100,369.0
5,19200,372.0
5,19300,376.0
5,19400,380.0
5,19500,383.0
5,19600,387.0
5,19700,391.0
5,19800,395.0
5,19900,398.0
5,20000,402.0
5,20100,406.0
5,20200,410.0
5,20300,414.0
5,20400,418.0
5,20500,422.0
5,20600,426.0
5,20700,430.0
5,20800,435.0
5,20900,439.0
5,21000,443.0
5,21100,447.0
5,21200,452.0
5,21300,456.0
5,21400,461.0
5,21500,465.0
5,21600,470.0
5,21700,474.0
5,21800,479.0
5,21900,483.0
5,22000,488.0
5,22100,492.0
5,22200,497.0
5,22300,501.0
5,22400,506.0
5,22500,510.0
5,22600,515.0
5,22700,519.0
5,22800,523.0
5,22900,528.0
5,23000,532.0
5,23100,536.0
5,23200,541.0
5,23300,545.0
5,23400,550.0
5,23500,554.0
5,23600,558.0
5,23700,563.0
5,23800,567.0
5,23900,571.0
5,24000,576.0
5,24100,580.0
5,24200,585.0
5,24300,589.0
5,24400,594.0
5,24500,598.0
5,24600,603.0
5,24700,607.0
5,24800,612.0
5,24900,616.0
5,25000,621.0
5,25100,625.0
5,25200,630.0
5,25300,634.0
5,25400,639.0
5,25500,643.0
5,25600,648.0
5,25700,652.0
5,25800,656.0
5,25900,661.0
5,26000,665.0
5,26100,669.0
5,26200,674.0
5,26300,678.0
5,26400,683.0
5,26500,687.0
5,26600,691.0
5,26700,696.0
5,26800,700.0
5,26900,705.0
5,27000,709.0
5,27100,713.0
5,27200,718.0
5,27300,722.0
5,27400,727.0
5,27500,731.0
5,27600,736.0
5,27700,740.0
5,27800,745.0
5,27900,749.0
5,28000,754.0
5,28100,758.0
5,28200,763.0
5,28300,767.0
5,28400,772.0
5,28500,776.0
5,28600,781.0
5,28700,785.0
5,28800,789.0
5,28900,794.0
5,29000,798.0
5,29100,802.0
5,29200,807.0
5,29300,811.0
5,29400,816.0
5,29500,820.0
5,29600,824.0
5,29700,829.0
5,29800,833.0
5,29900,838.0
5,30000,842.0
5,30100,846.0
5,30200,851.0
5,30300,855.0
5,30400,860.0
5,30500,864.0
5,30600,869.0
5,30700,873.0
5,30800,878.0
5,30900,882.0
5,31000,887.0
5,31100,892.0
5,31200,896.0
5,31300,901.0
5,31400,905.0
5,31500,910.0
5,31600,914.0
5,31700,919.0
5,31800,923.0
5,31900,928.0
5,32000,932.0
5,32100,936.0
5,32200,940.0
5,32300,945.0
5,32400,949.0
5,32500,953.0
5,32600,957.0
5,32700,962.0
5,32800,966.0
5,32900,970.0
5,33000,974.0
5,33100,977.0
5,33200,979.0
5,33300,982.0
5,33400,985.0
5,33500,987.0
5,33600,990.0
5,33700,993.0
5,33800,996.0
5,33900,998.0
5,34000,1001.0
5,34100,1004.0
5,34200,1006.0
5,34300,1009.0
5,34400,1012.0
5,34500,1015.0
5,34600,1017.0
5,34700,1020.0
5,34800,1023.0
5,34900,1025.0
5,35000,1028.0
5,35100,1031.0
5,35200,1033.0
5,35300,1036.0
5,35400,1039.0
5,35500,1041.0
5,35600,1044.0
5,35700,1046.0
5,35800,1049.0
5,35900,1052.0
5,36000,1054.0
5,36100,1057.0
5,36200,1059.0
5,36300,1062.0
5,36400,1064.0
5,36500,1067.0
5,36600,1069.0
5,36700,1072.0
5,36800,1074.0
5,36900,1077.0
5,37000,1079.0
5,37100,1082.0
5,37200,1084.0
5,37300,1087.0
5,37400,1089.0
5,37500,1092.0
5,37600,1094.0
5,37700,1097.0
5,37800,1099.0
5,37900,1102.0
5,38000,1104.0
5,38100,1107.0
5,38200,1109.0
5,38300,1112.0
5,38400,1114.0
5,38500,1117.0
5,38600,1119.0
5,38700,1122.0
5,38800,1124.0
5,38900,1127.0
5,39000,1129.0
5,39100,1131.0
5,39200,1134.0
5,39300,1136.0
5,39400,1139.0
5,39500,1141.0
5,39600,1144.0
5,39700,1146.0
5,39800,1148.0
5,39900,1151.0
5,40000,1153.0
5,40100,1155.0
5,40200,1158.0
5,40300,1160.0
5,40400,1163.0
5,40500,1165.0
5,40600,1168.0
5,40700,1170.0
5,40800,1173.0
5,40900,1175.0
5,41000,1178.0
5,41100,1180.0
5,41200,1183.0
5,41300,1185.0
5,41400,1188.0
5,41500,1190.0
5,41600,1193.0
5,41700,1195.0
5,41800,1198.0
5,41900,1200.0
5,42000,1203.0
5,42100,1206.0
5,42200,1208.0
5,42300,1211.0
5,42400,1213.0
5,42500,1216.0
5,42600,1218.0
5,42700,1221.0
5,42800,1223.0
5,42900,1226.0
5,43000,1228.0
5,43100,1231.0
5,43200,1233.0
5,43300,1236.0
5,43400,1238.0
5,43500,1241.0
5,43600,1243.0
5,43700,1246.0
5,43800,1248.0
5,43900,1251.0
5,44000,1253.0
5,44100,1256.0
5,44200,1258.0
5,44300,1261.0
5,44400,1264.0
5,44500,1266.0
5,44600,1269.0
5,44700,1271.0
5,44800,1274.0
5,44900,1277.0
5,45000,1279.0
5,45100,1282.0
5,45200,1284.0
5,45300,1287.0
5,45400,1289.0
5,45500,1292.0
5,45600,1294.0
5,45700,1297.0
5,45800,1299.0
5,45900,1302.0
5,46000,1304.0
5,46100,1306.0
5,46200,1309.0
5,46300,1311.0
5,46400,1314.0
5,46500,1316.0
5,46600,1319.0
5,46700,1321.0
5,46800,1324.0
5,46900,1326.0
5,47000,1329.0
5,47100,1331.0
5,47200,1334.0
5,47300,1336.0
5,47400,1339.0
5,47500,1341.0
5,47600,1344.0
5,47700,1346.0
5,47800,1348.0
5,47900,1351.0
5,48000,1353.0
5,48100,1355.0
5,48200,1358.0
5,48300,1360.0
5,48400,1363.0
5,48500,1365.0
5,48600,1368.0
5,48700,1370.0
5,48800,1373.0
5,48900,1375.0
5,49000,1378.0
5,49100,1380.0
5,49200,1383.0
5,49300,1385.0
5,49400,1388.0
5,49500,1390.0
5,49600,1393.0
5,49700,1395.0
5,49800,1397.0
5,49900,1400.0
5,50000,1402.0
5,50100,1404.0
5,50200,1407.0
5,50300,1409.0
5,50400,1412.0
5,50500,1414.0
5,50600,1417.0
5,50700,1419.0
5,50800,1422.0
5,50900,1424.0
5,51000,1427.0
5,51100,1429.0
5,51200,1432.0
5,51300,1434.0
5,51400,1437.0
5,51500,1439.0
5,51600,1442.0
5,51700,1444.0
5,51800,1447.0
5,51900,1449.0
5,52000,1452.0
5,52100,1454.0
5,52200,1457.0
5,52300,1459.0
5,52400,1462.0
5,52500,1464.0
5,52600,1467.0
5,52700,1469.0
5,52800,1472.0
5,52900,1474.0
5,53000,1477.0
5,53100,1479.0
5,53200,1482.0
5,53300,1484.0
5,53400,1487.0
5,53500,1489.0
5,53600,1492.0
5,53700,1494.0
5,53800,1497.0
5,53900,1499.0
5,54000,1502.0
5,54100,1505.0
5,54200,1507.0
5,54300,1510.0
5,54400,1512.0
5,54500,1515.0
5,54600,1517.0
5,54700,1520.0
5,54800,1522.0
5,54900,1525.0
5,55000,1528.0
5,55100,1531.0
5,55200,1533.0
5,55300,1536.0
5,55400,1539.0
5,55500,1541.0
5,55600,1544.0
5,55700,1546.0
5,55800,1549.0
5,55900,1552.0
5,56000,1554.0
5,56100,1557.0
5,56200,1559.0
5,56300,1562.0
5,56400,1565.0
5,56500,1567.0
5,56600,1570.0
5,56700,1573.0
5,56800,1575.0
5,56900,1578.0
5,57000,1581.0
5,57100,1584.0
5,57200,1586.0
5,57300,1589.0
5,57400,1591.0
5,57500,1594.0
5,57600,1597.0
5,57700,1599.0
5,57800,1602.0
5,57900,1604.0
5,58000,1607.0
5,58100,1610.0
5,58200,1612.0
5,58300,1615.0
5,58400,1618.0
5,58500,1620.0
5,58600,1623.0
5,58700,1626.0
5,58800,1628.0
5,58900,1631.0
5,59000,1634.0
5,59100,1637.0
5,59200,1639.0
5,59300,1642.0
5,59400,1645.0
5,59500,1647.0
5,59600,1650.0
5,59700,1653.0
5,59800,1656.0
5,59900,1658.0
5,60000,1661.0
5,60100,1664.0
5,60200,1666.0
5,60300,1669.0
5,60400,1672.0
5,60500,1674.0
5,60600,1677.0
5,60700,1679.0
5,60800,1682.0
5,60900,1685.0
5,61000,1687.0
5,61100,1690.0
5,61200,1692.0
5,61300,1695.0
5,61400,1698.0
